handle,author_id,name,party,N_tweets,followers_count,following_count,tweet_count,created_at,congress,NG_score_mean,belief_share,truth_share,belief_share_2010_to_2013,truth_share_2010_to_2013,belief_share_2019_to_2022,truth_share_2019_to_2022,ideology_mean,followers_count_log,following_count_log
RepPressley,1080584229510173056,Congresswoman Ayanna Pressley,Democrat,3648,557093.0,1018.0,5948.0,2019-01-02 21:58:51+00:00,117.0,93.51641414141416,0.0421783235451147,0.1142552055525894,,,0.0421783235451147,0.1142552055525894,0.0578376771426894,13.230487470860858,6.925595197110468
RepSylviaGarcia,1080587263132733056,Rep. Sylvia Garcia,Democrat,3272,67715.0,2902.0,7332.0,2019-01-02 22:10:54+00:00,117.0,96.806640625,0.0694333599361532,0.1472466081404629,,,0.0694333599361532,0.1472466081404629,0.440022760553944,11.123063000089472,7.973155433444133
RepDebHaaland,1080695666760929024,Rep. Deb Haaland,Democrat,3143,121016.0,1816.0,4910.0,2019-01-03 05:21:40+00:00,116.0,93.31019830028328,0.0913811007268951,0.1458982346832814,,,0.0913811007268951,0.1458982346832814,0.0854334997897082,11.703678047242036,7.504391559161238
RepTorresSmall,1080830346915208960,Archived: Rep. Xochitl Torres Small,Democrat,1050,18629.0,311.0,1053.0,2019-01-03 14:16:50+00:00,116.0,92.51333333333334,0.0668724279835391,0.2026748971193415,,,0.0668724279835391,0.2026748971193415,0.3023385244929865,9.832474785289708,5.739792912179234
SenatorSinema,1080844782,Kyrsten Sinema,Democrat,3200,187336.0,731.0,15790.0,2013-01-11 20:31:03+00:00,117.0,94.86104783599087,0.0270771513353115,0.1264836795252225,,,0.0270771513353115,0.1264836795252225,0.5861914520240287,12.140659074981848,6.594413459749778
RepJoshHarder,1080851152151953024,Rep. Josh Harder,Democrat,3106,23076.0,594.0,3358.0,2019-01-03 15:39:30+00:00,117.0,96.33407572383074,0.1139857517810273,0.1304836895388076,,,0.1139857517810273,0.1304836895388076,0.4387802713621519,10.04654839537678,6.386879319362645
RepRonWright,1080854935535800064,Ron Wright,Republican,1319,10909.0,337.0,1323.0,2019-01-03 15:54:32+00:00,116.0,90.18229166666669,0.0619621342512908,0.1858864027538726,,,0.0619621342512908,0.1858864027538726,0.907635794661865,9.297343415597757,5.820082930352362
RepCindyAxne,1080865917377097984,Rep. Cindy Axne,Democrat,3408,22063.0,475.0,3616.0,2019-01-03 16:38:10+00:00,117.0,93.35519801980196,0.0601182654402102,0.1540735873850197,,,0.0601182654402102,0.1540735873850197,0.5062896434307729,10.001657276308372,6.163314804034641
SenatorBraun,1080870981877534976,Senator Mike Braun,Republican,3452,39102.0,322.0,3724.0,2019-01-03 16:58:18+00:00,116.0,82.96207430340557,0.1043353978084802,0.1905669366364935,,,0.1043353978084802,0.1905669366364935,0.9342355265967786,10.573928895560435,5.7745515455444085
RepTjCox,1080875913926140032,Congressman TJ Cox,Democrat,2112,9165.0,898.0,2369.0,2019-01-03 17:17:54+00:00,116.0,94.5281124497992,0.0764294049008168,0.1668611435239206,,,0.0764294049008168,0.1668611435239206,0.3304263568732231,9.123147160273806,6.8001700683022
RepGregStanton,1080885078425784064,Rep. Greg Stanton,Democrat,2075,12144.0,1343.0,2258.0,2019-01-03 17:54:19+00:00,117.0,96.92441860465117,0.0807097882083571,0.1866056096164854,,,0.0807097882083571,0.1866056096164854,0.4128028404645809,9.404590499635411,7.202661196523238
RepGolden,1080891667308297984,Congressman Jared Golden,Democrat,1435,16927.0,723.0,1539.0,2019-01-03 18:20:30+00:00,117.0,96.75,0.0802098950524737,0.1791604197901049,,,0.0802098950524737,0.1791604197901049,0.4541120676051821,9.736665259189097,6.583409222158765
RepDanCrenshaw,1080894931311431936,Rep. Dan Crenshaw,Republican,1500,696898.0,139.0,1564.0,2019-01-03 18:33:28+00:00,117.0,92.10833333333332,0.106060606060606,0.3046251993620414,,,0.106060606060606,0.3046251993620414,0.7579573742998305,13.454394337570289,4.9344739331306915
RepMalinowski,1080898026418385024,Rep. Tom Malinowski,Democrat,2205,14225.0,693.0,2474.0,2019-01-03 18:45:46+00:00,117.0,96.6774193548387,0.056199304750869,0.1622247972190034,,,0.056199304750869,0.1622247972190034,0.3336070959781226,9.562756258994531,6.541029999189903
RepDMP,1080941062028448000,Rep. Debbie Mucarsel-Powell,Democrat,3014,31461.0,442.0,5315.0,2019-01-03 21:36:46+00:00,116.0,94.75931677018632,0.0706876680752977,0.1993853246254321,,,0.0706876680752977,0.1993853246254321,0.2467334416738481,10.356503962502515,6.091309882077698
SenHawleyPress,1080960924687704064,Senator Hawley Press Office,Republican,3400,46522.0,858.0,3734.0,2019-01-03 22:55:42+00:00,116.0,80.63809523809523,0.1039014373716632,0.2143737166324435,,,0.1039014373716632,0.2143737166324435,0.8118371050034792,10.747680597969852,6.754604099487962
RepBrindisi,1080978331535896960,Rep. Anthony Brindisi,Democrat,2419,13242.0,209.0,2424.0,2019-01-04 00:04:52+00:00,116.0,91.85189573459716,0.0473933649289099,0.1680310211115898,,,0.0473933649289099,0.1680310211115898,0.5507583276372737,9.491148875484791,5.342334251964811
RepGilCisneros,1080986167003229952,Rep. Gil Cisneros,Democrat,2812,10628.0,465.0,2850.0,2019-01-04 00:36:00+00:00,116.0,95.2104247104247,0.0425880425880425,0.1760851760851761,,,0.0425880425880425,0.1760851760851761,0.3343718605508132,9.271247306879705,6.142037405587356
RepKatiePorter,1081222837459997056,Rep. Katie Porter,Democrat,2873,1190066.0,98.0,3097.0,2019-01-04 16:16:27+00:00,117.0,95.11740331491713,0.0915572232645403,0.2296435272045028,,,0.0915572232645403,0.2296435272045028,0.2404328209015309,13.989519325734616,4.584967478670572
RepKirkpatrick,1081240074946253056,Rep. Ann Kirkpatrick,Democrat,3347,10862.0,619.0,4233.0,2019-01-04 17:24:57+00:00,116.0,94.3930669800235,0.0738181818181818,0.1650909090909091,,,0.0738181818181818,0.1650909090909091,0.4067623736509355,9.29302573859479,6.428105272684596
RepMichaelGuest,1081243468327017984,Congressman Michael Guest,Republican,1788,10177.0,776.0,1956.0,2019-01-04 17:38:26+00:00,117.0,82.0703125,0.0647372429550647,0.1622239146991622,,,0.0647372429550647,0.1622239146991622,0.6995880164565356,9.227885551191932,6.654152520183219
RepFinkenauer,1081256295469068032,ARCHIVED Congresswoman Abby Finkenauer,Democrat,1214,12033.0,32.0,1232.0,2019-01-04 18:29:24+00:00,116.0,92.41525423728814,0.0707070707070707,0.1808999081726354,,,0.0707070707070707,0.1808999081726354,0.4282567297159181,9.395408154438163,3.4657359027997265
RepJohnRose,1081312310059254016,John Rose,Republican,1168,14612.0,403.0,1350.0,2019-01-04 22:11:59+00:00,117.0,83.00925925925925,0.0575868372943327,0.139853747714808,,,0.0575868372943327,0.139853747714808,0.4208877265596815,9.589598387915172,5.998936561946683
RepCarolMiller,1081318716573470976,Rep. Carol Miller,Republican,1843,11997.0,316.0,2010.0,2019-01-04 22:37:26+00:00,117.0,89.45081967213115,0.055640243902439,0.1371951219512195,,,0.055640243902439,0.1371951219512195,0.6774407270488909,9.392411897514927,5.755742213586912
RepEdCase,1081350574589832960,Rep. Ed Case,Democrat,2017,8047.0,160.0,2244.0,2019-01-05 00:44:02+00:00,117.0,92.69329896907216,0.0693175711982805,0.1740999462654487,,,0.0693175711982805,0.1740999462654487,0.3025630286799253,8.993054630146133,5.075173815233827
RepJahanaHayes,1082086081238102016,Jahana Hayes,Democrat,2959,44864.0,249.0,4826.0,2019-01-07 01:26:40+00:00,117.0,93.8961038961039,0.053066037735849,0.148191823899371,,,0.053066037735849,0.148191823899371,0.1312822897073385,10.711390970394262,5.517452896464707
RepJohnJoyce,1082311988926124032,"John Joyce, M.D.",Republican,1553,15172.0,261.0,1665.0,2019-01-07 16:24:21+00:00,117.0,89.44461077844312,0.0384615384615384,0.1405594405594405,,,0.0384615384615384,0.1405594405594405,0.7666669445478008,9.627206902808789,5.564520407322694
JakeLaTurner,1082329240681491968,Jake LaTurner,Republican,545,2413.0,429.0,554.0,2019-01-07 17:32:54+00:00,117.0,80.16025641025641,0.1189979123173277,0.162839248434238,,,0.1189979123173277,0.162839248434238,,7.7886260656250315,6.061456918928017
Ilhan,1082334352711790976,Rep. Ilhan Omar,Democrat,3340,1318937.0,447.0,4097.0,2019-01-07 17:53:13+00:00,116.0,94.72264631043257,0.0556485355648535,0.1347280334728033,,,0.0556485355648535,0.1347280334728033,0.087384480596448,14.092336667101577,6.102558594613569
RepGregPence,1082369392229400960,Rep. Greg Pence,Republican,1344,12347.0,321.0,1399.0,2019-01-07 20:12:27+00:00,117.0,88.91891891891892,0.0503597122302158,0.1191047162270183,,,0.0503597122302158,0.1191047162270183,0.6331190687535453,9.421168397567744,5.771441123130016
RepLucyMcBath,1082380458976050944,Rep. Lucy McBath,Democrat,1657,56521.0,533.0,1762.0,2019-01-07 20:56:25+00:00,117.0,96.1,0.0740242261103634,0.1352624495289367,,,0.0740242261103634,0.1352624495289367,0.3423994946746903,10.942367529494035,6.278521424165844
RepChuyGarcia,1082427779583540992,Congressman Chuy García,Democrat,3673,24821.0,2635.0,8141.0,2019-01-08 00:04:27+00:00,117.0,94.26,0.0786384976525821,0.1707746478873239,,,0.0786384976525821,0.1707746478873239,0.0679875996077317,10.119445348035613,7.876638460975463
RepChipRoy,1082790600292925056,Rep. Chip Roy Press Office,Republican,3852,87713.0,143.0,6452.0,2019-01-09 00:06:11+00:00,117.0,79.78227360308286,0.1052631578947368,0.1962142197599261,,,0.1052631578947368,0.1962142197599261,0.6331673842068132,11.38182539998608,4.962844630259907
RepGregSteube,1083125649609506944,Congressman Greg Steube,Republican,2356,54053.0,616.0,2588.0,2019-01-09 22:17:33+00:00,117.0,79.78552631578947,0.0558746736292428,0.1864229765013055,,,0.0558746736292428,0.1864229765013055,0.8680251342442925,10.897720325689868,6.423246963533519
RepFilemonVela,1083448909,US Rep. Filemon Vela,Democrat,2530,18793.0,504.0,2610.0,2013-01-12 16:24:06+00:00,117.0,96.71451612903226,0.0534188034188034,0.1490384615384615,0.034090909090909,0.0681818181818181,0.0611476952022577,0.2079021636876764,0.4118132039686293,9.8412397390566,6.222576268071369
RepCasten,1083472286089395968,Rep. Sean Casten,Democrat,3840,23936.0,3549.0,8075.0,2019-01-10 21:14:57+00:00,117.0,95.07432432432432,0.0515569167942828,0.187850944359367,,,0.0515569167942828,0.187850944359367,0.2527578614883575,10.083138880774204,8.174421152646497
RepHagedorn,1083474782602125056,Congressman Jim Hagedorn,Republican,3049,8259.0,276.0,3097.0,2019-01-10 21:24:53+00:00,117.0,88.08467023172905,0.0582112567463377,0.1491904394757131,,,0.0582112567463377,0.1491904394757131,0.7451994108848804,9.019058793810718,5.62040086571715
RepJimBaird,1086316494450033024,Congressman Jim Baird,Republican,957,8292.0,461.0,1075.0,2019-01-18 17:36:49+00:00,117.0,89.66929133858268,0.0558930741190765,0.2138517618469015,,,0.0558930741190765,0.2138517618469015,0.7128804972639595,9.02304647355567,6.133398042996649
RepAndyBarr,1089334250,Rep. Andy Barr,Republican,3438,28874.0,1221.0,5883.0,2013-01-14 15:29:49+00:00,117.0,89.58548387096774,0.0360130956711531,0.1502364496180429,,,0.0352182539682539,0.1463293650793651,0.8188871285857506,10.27069681518976,7.107425474110705
RepRaulRuizMD,1089859058,Raul Ruiz,Democrat,3383,28611.0,263.0,4790.0,2013-01-14 18:58:43+00:00,117.0,96.35929432013768,0.0433392539964476,0.1726465364120781,,,0.0427903631787126,0.1729593671341244,0.3778076077081889,10.261546538247021,5.572154032177765
RepRossSpano,1090328229548827008,Former Congressman Ross Spano,Republican,1541,4329.0,574.0,1594.0,2019-01-29 19:18:02+00:00,116.0,83.52985074626865,0.0815273477812177,0.1981424148606811,,,0.0815273477812177,0.1981424148606811,0.7969063846679223,8.37309184744198,6.352629396319567
SenatorCardin,109071031,Senator Ben Cardin,Democrat,3723,263145.0,3379.0,13875.0,2010-01-27 22:03:53+00:00,117.0,94.74781341107872,0.0699130434782608,0.1930434782608695,,,0.0621621621621621,0.1891891891891892,0.2189522407096002,12.480460490031394,8.12533508671429
SenatorShaheen,109287731,Sen. Jeanne Shaheen,Democrat,3783,130898.0,2865.0,14284.0,2010-01-28 15:22:44+00:00,117.0,97.734375,0.0373937677053824,0.1294617563739376,,,0.0373937677053824,0.1294617563739376,0.2734207731694112,11.782173672942461,7.9603236291488395
RepCheri,1092979962,Rep. Cheri Bustos,Democrat,3615,35009.0,4344.0,7932.0,2013-01-15 19:15:03+00:00,117.0,92.6484929078014,0.0671031096563011,0.144026186579378,,,0.0671031096563011,0.144026186579378,0.393050517697191,10.463360450273136,8.37655086161377
EliseStefanik,109579534,Elise Stefanik,Republican,3982,506805.0,2073.0,16470.0,2010-01-29 14:56:38+00:00,116.0,81.9391891891892,0.0748598879103282,0.1393114491593274,,,0.0748598879103282,0.1393114491593274,0.7061787107117459,13.135881593205237,7.636752112435779
SenatorRisch,1096059529,Jim Risch,Republican,3426,113994.0,430.0,3832.0,2013-01-16 18:58:23+00:00,117.0,91.07174887892376,0.0427083333333333,0.1244791666666666,0.0454545454545454,0.1363636363636363,0.0389294403892944,0.129764801297648,0.910017250332361,11.643901094412595,6.063785208687608
MartinHeinrich,1099199839,Martin Heinrich,Democrat,3406,209841.0,682.0,10606.0,2013-01-17 20:24:19+00:00,117.0,95.61529680365295,0.0948529411764705,0.1742647058823529,,,0.0950276243093922,0.174585635359116,0.2506298049665312,12.254105380065047,6.525029657843462
TTuberville,110798061,Tommy Tuberville,Republican,2540,74343.0,722.0,3110.0,2010-02-02 20:26:31+00:00,,81.1470588235294,0.066130473637176,0.1251117068811438,0.0528052805280528,0.0858085808580858,0.1051282051282051,0.1666666666666666,,11.216444798162097,6.582025138892826
Boozman4AR,111671288,John Boozman,Republican,2018,6047.0,697.0,2622.0,2010-02-05 19:18:28+00:00,116.0,82.72307692307692,0.080068143100511,0.1013628620102214,0.064516129032258,0.0806451612903225,0.1428571428571428,0.183288409703504,0.8833200533881991,8.707317560273212,6.546785410760524
MichelleSteelCA,1122934522134315008,Michelle Steel,Republican,1192,13703.0,251.0,1313.0,2019-04-29 18:43:47+00:00,117.0,89.10943775100401,0.0755048287971905,0.1870061457418788,,,0.0755048287971905,0.1870061457418788,,9.5253700659462,5.5254529391317835
TonyGonzales4TX,1124044084669287936,Tony Gonzales,Republican,2528,11727.0,186.0,3123.0,2019-05-02 20:12:48+00:00,117.0,83.3211009174312,0.0833333333333333,0.1143067846607669,,,0.0833333333333333,0.1143067846607669,0.4849519528066038,9.369649154461065,5.225746673713202
womack4congress,112651673,Steve Womack,Republican,495,2207.0,269.0,744.0,2010-02-09 07:30:30+00:00,116.0,90.7,0.0958333333333333,0.1541666666666666,0.1052631578947368,0.1052631578947368,0.1403508771929824,0.2105263157894736,0.711793449066903,7.699389406256737,5.594711379601839
RepRonKind,112740986,Rep. Ron Kind,Democrat,2324,19642.0,772.0,2484.0,2010-02-09 15:14:02+00:00,117.0,94.50200803212851,0.0608958228485153,0.1504781077000503,0.0338645418326693,0.1115537848605577,0.0898058252427184,0.1953883495145631,0.5047706484142428,9.885425409717719,6.648984550024776
TeresaForNM,1128147829606600960,Teresa Leger Fernandez,Democrat,1641,17847.0,11314.0,2011.0,2019-05-14 03:59:37+00:00,117.0,96.43410852713178,0.0922619047619047,0.1220238095238095,,,0.0922619047619047,0.1220238095238095,,9.789590705856016,9.333796175903101
RepDavidValadao,1128514404,Rep. David Valadao,Republican,1568,22229.0,463.0,1700.0,2013-01-28 16:19:14+00:00,117.0,91.46666666666668,0.0518902891030392,0.1067457375833951,0.0582010582010582,0.0687830687830687,0.0448065173116089,0.1466395112016293,0.7283602229815478,10.00915302169091,6.137727054086234
EdMarkey,1129029661,Ed Markey,Democrat,3264,240414.0,3279.0,7112.0,2013-01-28 19:40:18+00:00,116.0,93.46813725490196,0.0618647812638091,0.1197525408749447,,,0.0618647812638091,0.1197525408749447,0.0743045846098592,12.390117716220402,8.095293776844649
JacobsNY27,1129376438698807040,Chris Jacobs For Congress,Republican,520,,,,,,88.18396226415095,0.0806100217864923,0.1895424836601307,,,0.0806100217864923,0.1895424836601307,0.4697699382521316,,
JoeManchinWV,113355380,Joe Manchin,Democrat,788,20457.0,41.0,900.0,2010-02-11 14:02:47+00:00,116.0,93.08490566037736,0.0464767616191904,0.1199400299850075,0.0533333333333333,0.04,,,0.5946546725630175,9.926080401188763,3.713572066704308
VoteMeijer,1134953735980035968,Peter Meijer,Republican,776,12326.0,1130.0,864.0,2019-06-01 22:43:51+00:00,117.0,95.16666666666669,0.160075329566855,0.1789077212806026,,,0.160075329566855,0.1789077212806026,,9.419466131522189,7.029972911706386
RepScottPeters,1135486501,Rep. Scott Peters,Democrat,3358,29729.0,1127.0,13114.0,2013-01-30 23:28:14+00:00,117.0,95.79514824797845,0.0401164671627305,0.1937884179877062,,,0.0401164671627305,0.1937884179877062,0.3553254686123585,10.299878279368585,7.027314514039777
RepFredKeller,1136060761422406016,Congressman Fred Keller,Republican,3442,15240.0,682.0,3768.0,2019-06-05 00:02:47+00:00,116.0,84.42105263157895,0.078639356254572,0.1733723482077542,,,0.078639356254572,0.1733723482077542,0.626409682930276,9.631678829240638,6.525029657843462
MacThornberry,1137590713,Mac Thornberry,Republican,238,910.0,2.0,239.0,2013-01-31 18:21:11+00:00,116.0,89.54411764705883,0.0325581395348837,0.0837209302325581,0.0,0.1176470588235294,,,0.625719010187881,6.813444599510896,0.6931471805599453
MikeKellyforPA,113763245,Mike Kelly for Congress,Republican,295,2665.0,1621.0,447.0,2010-02-12 23:43:53+00:00,117.0,83.59782608695652,0.048582995951417,0.0769230769230769,0.1,0.0,0.1071428571428571,0.1785714285714285,0.8059140970987553,7.887959336599945,7.390798521735676
JamaalBowmanNY,1138076821533154944,Jamaal Bowman,Democrat,3588,357328.0,2302.0,8758.0,2019-06-10 13:33:53+00:00,117.0,93.65822784810126,0.0799059929494712,0.1339600470035252,,,0.0799059929494712,0.1339600470035252,,12.786409406460256,7.741533589281828
RepDWStweets,1140648348,Rep. Debbie Wasserman Schultz,Democrat,3340,19217.0,2373.0,6842.0,2013-02-01 20:31:25+00:00,117.0,94.69957686882934,0.072452229299363,0.1779458598726114,,,0.06974716652136,0.1817785527462946,0.2673507749146007,9.863550582932428,7.771910256435763
brettguthrie,114607567,Brett Guthrie,Republican,554,6542.0,220.0,772.0,2010-02-16 01:12:14+00:00,116.0,86.96153846153847,0.0349075975359342,0.1375770020533881,0.040880503144654,0.1666666666666666,0.1111111111111111,0.2222222222222222,0.7598806780267595,8.785998208098329,5.393627546352362
Risch4Idaho,1148757025012276992,Jim Risch for US Senate,Republican,158,1132.0,595.0,193.0,2019-07-10 00:53:12+00:00,116.0,93.75,0.0,0.0357142857142857,,,0.0,0.0357142857142857,0.910017250332361,7.0317412587631285,6.38856140554563
barrforcongress,115186195,Andy Barr,Republican,1329,5189.0,1488.0,1471.0,2010-02-17 22:04:29+00:00,116.0,84.23316062176166,0.0645424836601307,0.1282679738562091,0.027027027027027,0.045045045045045,0.0869565217391304,0.2260869565217391,0.8188871285857506,8.55429627936774,7.305188215393037
BillHagertyTN,1152598802873880960,Bill Hagerty,Republican,3245,31643.0,281.0,7454.0,2019-07-20 15:19:03+00:00,117.0,78.47455752212389,0.0511727078891258,0.0912579957356076,,,0.0511727078891258,0.0912579957356076,,10.36227223407451,5.638354669333745
RepDonaldPayne,1155335864,Rep. Donald Payne Jr,Democrat,3479,29945.0,1175.0,7582.0,2013-02-06 22:52:35+00:00,117.0,91.89028776978417,0.0656771799628942,0.1551020408163265,,,0.0751508502468458,0.1662095447065277,0.2244796523226775,10.307117644698563,7.069023426578259
collinpeterson,115676070,Collin Peterson,Democrat,191,4642.0,612.0,194.0,2010-02-19 14:27:10+00:00,116.0,96.0,0.0543478260869565,0.0760869565217391,,,,,0.6405370986476905,8.442900586834382,6.416732282512326
DWStweets,115979444,Debbie Wasserman Schultz,Democrat,3284,346343.0,915.0,11810.0,2010-02-20 17:35:01+00:00,116.0,95.05534531693472,0.0857142857142857,0.1613899613899614,,,0.0741573033707865,0.1722846441947565,0.2673507749146007,12.755184892477057,6.818924065275521
FischbachMN7,1159929043816460032,Michelle Fischbach,Republican,1691,9026.0,748.0,1803.0,2019-08-09 20:46:49+00:00,117.0,85.62698412698413,0.0755517826825127,0.1112054329371816,,,0.0755517826825127,0.1112054329371816,,9.107864580386947,6.617402977974478
RogerWicker,11650762,Roger Wicker,Republican,3160,15418.0,83.0,3995.0,2007-12-30 05:22:57+00:00,116.0,93.090395480226,0.0716346153846153,0.0899038461538461,,,0.0801603206412825,0.1342685370741483,0.8459958536186195,9.643290937019207,4.418840607796598
SteveDaines,11651202,Steve Daines,Republican,3470,80694.0,658.0,8531.0,2007-12-30 05:52:03+00:00,117.0,87.22649572649573,0.0437017994858611,0.1123760558207859,,,0.0469950293718933,0.1161319475824672,0.8509852213645935,11.298419502051605,6.489204931325317
